Time(us)	Angle(deg)	Duty
1520800	0	85
1521000	0	85
1521200	0	85
1521400	0	85
1521600	0	85
1521800	0	85
1522000	0	85
1522200	0	85
1522400	0	85
1522600	0	85
1522800	0	85
1523000	0	85
1523200	0	85
1523400	0	85
1523600	0	85
1523800	0	85
1524000	0	85
1524200	0	85
1524400	0	85
1524600	0	85
1524800	0	85
1525000	0	85
1525200	0	85
1525400	0	85
1525600	0	85
1525800	0	85
1526000	0	85
1526200	0	85
1526400	0	85
1526600	0	85
1526800	0	85
1527000	0	85
1527200	0	85
1527400	0	85
1527600	0	85
1527800	0	85
1528000	0	85
1528200	0	85
1528400	0	85
1528600	0	85
1528800	0	85
1529000	0	85
1529200	0	85
1529400	0	85
1529600	0	85
1529800	0	85
1530000	0	85
1530200	0	85
1530400	0	85
1530600	0	85
1530800	0	85
1531000	0	85
1531200	0	85
1531400	0	85
1531600	0	85
1531800	0	85
1532000	0	85
1532200	0	85
1532400	0	85
1532600	0	85
1532800	0	85
1533000	0	85
1533200	0	85
1533400	0	85
1533600	0	85
1533800	0	85
1534000	0	85
1534200	0	85
1534400	0	85
1534600	0	85
1534800	0	85
1535000	0	85
1535200	0	85
1535400	0	85
1535600	0	85
1535800	0	85
1536000	0	85
